t-SNE Feature 1,t-SNE Feature 2,cluster
4.9068217,-20.834126,2
-42.684986,-11.612764,9
23.714142,-6.8738623,12
3.1924782,-64.98183,2
-56.243317,23.571913,5
-38.724678,-48.745514,10
4.4635363,15.442316,6
31.476618,-41.39758,8
71.889565,-24.72702,1
31.215397,-6.926744,12
-27.426125,87.02952,3
16.378761,15.01869,6
-25.077291,8.793788,11
71.889565,-24.72702,1
-15.496278,15.971414,11
-6.273755,-14.205651,2
-42.48048,-21.622337,9
-31.547436,-40.857525,10
-13.370086,-22.048729,2
-14.432325,-27.19846,2
3.2886357,-26.862951,2
-48.38852,-19.117977,9
31.808489,-55.28804,8
8.389857,-69.25671,2
71.889565,-24.72702,1
-27.426125,87.02952,3
5.3885264,55.17804,0
26.360304,-45.885174,8
-32.82309,-39.19452,10
37.91671,44.133957,4
-25.264471,-60.876343,10
-23.265081,12.346934,11
-6.405355,47.326508,0
5.069078,54.928097,0
0.882726,55.267666,0
65.36919,13.537826,7
38.884285,50.35905,4
35.647415,-44.710495,8
-58.540997,23.974268,5
-29.708185,-48.142033,10
25.843182,48.199722,4
24.189875,-11.48989,12
-52.81622,-25.845251,9
41.577744,-40.02079,8
-26.883177,-60.983204,10
-27.426125,87.02952,3
-19.830069,1.5156871,11
71.889565,-24.72702,1
25.879145,-7.6581435,12
-67.39974,10.061389,5
2.3836064,55.519962,0
30.608831,47.6544,4
71.889565,-24.72702,1
71.889565,-24.72702,1
8.8344755,-66.58662,2
23.046618,48.057983,4
71.889565,-24.72702,1
-93.98991,15.488328,3
-39.92424,-22.940159,9
71.889565,-24.72702,1
-3.5361295,-17.037016,2
2.4252112,-24.323307,2
-1.4010476,59.506943,0
2.220353,14.290455,6
71.889565,-24.72702,1
-11.952739,63.36733,0
-28.349895,-63.82466,10
-65.09517,9.12223,5
35.948967,-55.97672,8
2.5442054,-21.24193,2
-49.13173,-16.06757,9
2.2771044,-22.872307,2
-7.3685436,-30.984146,2
-2.3881748,-58.87649,2
9.418203,17.027557,6
-13.120207,59.524937,0
37.282654,43.282063,4
71.889565,-24.72702,1
-0.5479483,-47.98287,2
49.364983,16.804726,7
12.21155,13.422294,6
-15.729283,-52.704647,10
24.66567,47.041546,4
-21.979975,-66.13428,10
22.882315,86.49285,3
71.889565,-24.72702,1
-4.6775303,58.015793,0
-11.3916445,-51.107834,10
52.434937,20.68442,7
-45.65553,7.030717,5
-4.6163516,-18.146854,2
-15.279638,-48.572174,10
71.889565,-24.72702,1
-25.334372,-66.09488,10
29.166536,-2.0689487,12
-61.86727,13.303231,5
27.500383,-12.06612,12
-26.484356,-62.80742,10
38.20646,-45.54867,8
-4.6468754,60.569458,0
-46.43963,-27.345676,9
-1.0613555,90.75868,3
7.740299,10.005779,6
31.559792,41.1077,4
22.882315,86.49285,3
28.43961,-40.61859,8
71.889565,-24.72702,1
-66.75523,10.300575,5
-14.7885895,53.154957,0
24.57881,-2.421981,12
12.369822,10.28491,6
-17.113295,-51.713226,10
-41.910725,-21.809498,9
25.097286,-52.702663,8
71.889565,-24.72702,1
-59.77457,-15.460874,9
7.001143,17.247923,6
10.765638,-68.47469,2
10.225882,10.694891,6
-53.418713,18.87951,5
71.889565,-24.72702,1
-15.953985,53.657764,0
35.533092,46.510918,4
55.067043,12.256331,7
-47.419037,-28.582455,9
3.235736,17.615156,6
22.460505,-4.2344747,12
-8.049614,-27.87881,2
0.10406154,59.781624,0
40.7238,-56.012756,8
-12.711091,19.058725,11
-16.117134,-49.816093,10
-17.687592,6.133487,11
-15.268957,18.084515,11
28.924257,-14.92714,12
62.826824,11.026867,7
36.262108,49.930695,4
22.882315,86.49285,3
-2.8871481,57.56624,0
30.905655,-13.7289505,12
-12.454556,15.355147,11
-6.064085,47.267883,0
-0.96754885,-46.841988,2
36.556957,44.14579,4
9.897641,17.882486,6
39.48106,-6.108681,12
-12.84319,52.40647,0
8.058007,-68.026306,2
-13.776158,18.634075,11
-49.835564,15.8517,5
31.478935,43.968708,4
52.241413,12.370918,7
-27.426125,87.02952,3
29.587341,-17.158749,12
-48.215755,-12.493291,9
-8.985764,54.296486,0
17.167742,11.673186,6
33.499245,-16.144777,12
29.569258,-3.6971824,12
36.85156,-46.79713,8
-13.7483015,-25.50412,2
33.366066,-51.32169,8
-40.152542,69.920204,3
24.522846,-43.307392,8
-19.86906,-38.259895,10
-13.6314945,-53.079372,10
39.450882,47.013206,4
1.2770133,11.923615,6
-67.550545,9.83569,5
-87.6857,-20.03765,3
31.898487,36.96611,4
-24.880085,19.10701,11
27.177982,-49.341103,8
-13.081653,63.13673,0
-20.851835,-67.96821,10
-50.857597,-28.6944,9
31.31619,0.45358595,12
-45.810078,-14.474091,9
31.357351,-3.0464494,12
-17.745142,52.24137,0
-7.086726,61.216553,0
-61.097515,20.635477,5
-22.179655,8.546597,11
36.33319,-55.807785,8
3.3504114,18.317514,6
31.179262,42.214638,4
23.999899,-3.8838856,12
31.875357,43.70154,4
-4.1299324,-26.109829,2
42.997467,-52.937847,8
2.351836,-62.550434,2
25.19931,-14.892436,12
71.889565,-24.72702,1
36.604977,-7.669335,12
57.317047,7.992523,7
47.67476,19.33084,7
-47.80182,-12.279856,9
71.889565,-24.72702,1
-8.461876,-11.614179,2
-10.312488,55.085224,0
24.687168,45.68139,4
28.350897,53.784702,4
-11.296505,53.742245,0
25.44581,41.97789,4
-6.7907066,-14.607308,2
-25.097824,8.784669,11
-47.834736,-12.290579,9
-46.068382,10.972429,5
65.61811,15.8578825,7
34.58341,55.783756,4
-17.86889,-51.24666,10
-4.896174,-25.148226,2
9.556067,12.648472,6
-43.371933,-19.38376,9
-44.78819,48.407074,3
3.0528612,9.372608,6
29.273766,49.076725,4
9.38259,26.919518,6
0.9322791,-63.181282,2
-26.980564,15.47148,11
52.136425,20.704092,7
-1.8776608,51.191235,0
29.304245,-13.473939,12
-10.443819,-14.559034,2
-4.901839,55.03524,0
-27.426125,87.02952,3
63.62162,11.942864,7
41.16305,-43.96354,8
-93.98991,15.488328,3
-14.043524,18.461128,11
21.86612,-10.010076,12
-93.98991,15.488328,3
25.503637,-53.64785,8
-28.198744,10.038033,11
-63.573677,14.943665,5
33.92737,-3.526063,12
31.228735,-7.808274,12
-26.619799,-61.12519,10
4.24505,-46.280865,2
-11.854272,-51.682537,10
2.6058002,17.956137,6
-57.40546,24.246725,5
1.053376,13.645446,6
-68.167496,9.285467,5
71.889565,-24.72702,1
-87.6857,-20.03765,3
51.720234,13.649754,7
-40.152542,69.920204,3
-14.437441,4.057146,11
9.766897,11.757975,6
-0.535811,-29.500069,2
38.98061,-39.465538,8
-93.98991,15.488328,3
71.889565,-24.72702,1
65.81572,17.95345,7
-52.48857,16.20824,5
-16.891182,51.06747,0
22.882315,86.49285,3
57.791744,7.977638,7
-87.6857,-20.03765,3
71.889565,-24.72702,1
-49.818386,-25.987486,9
28.142673,-5.806567,12
-2.7242548,-24.581528,2
-11.5919485,13.056719,11
-49.551582,7.5267143,5
26.753838,52.85433,4
9.277107,26.865139,6
0.4754719,-73.78668,2
-23.019358,10.269978,11
-4.6505747,49.955936,0
-59.137833,65.95846,3
-36.602886,-47.226585,10
28.068283,-40.727474,8
28.803259,-39.329372,8
-34.022736,-40.196335,10
26.85695,-43.25521,8
16.066555,21.606909,6
37.495644,-44.291187,8
23.352222,-11.012469,12
19.092611,13.820782,6
3.0042496,22.271503,6
31.39524,-46.532856,8
-14.454672,-51.524998,10
3.8025105,-48.391247,2
29.660103,-7.852642,12
-4.078802,-21.957346,2
-3.2103462,60.17008,0
-48.17251,-27.13287,9
-6.5007453,-27.840504,2
-50.90549,-13.303795,9
-22.32122,16.858515,11
71.889565,-24.72702,1
64.10129,21.385221,7
-28.578049,7.971226,11
-37.804104,-47.450756,10
-15.283867,50.87392,0
-33.354187,-39.959568,10
71.889565,-24.72702,1
-20.208887,-64.145775,10
-11.056931,61.4458,0
0.5124469,-60.274555,2
21.393894,49.941807,4
29.915888,-1.6101838,12
-41.586716,-19.358547,9
-93.98991,15.488328,3
41.35322,44.151577,4
-51.202583,7.0738993,5
45.643593,19.791296,7
22.882315,86.49285,3
53.472984,19.097229,7
35.935715,49.737545,4
32.658783,46.866577,4
-93.98991,15.488328,3
29.748493,-56.835342,8
-8.0657015,-27.870274,2
31.31645,53.450275,4
-1.5249639,-16.50108,2
-38.85219,-16.566757,9
20.424665,17.419197,6
39.30791,-58.557564,8
-87.6857,-20.03765,3
2.3914547,52.770473,0
22.882315,86.49285,3
-20.25935,-67.092026,10
-87.6857,-20.03765,3
71.889565,-24.72702,1
71.889565,-24.72702,1
63.423534,23.851507,7
-21.45043,-38.710274,10
4.773456,-20.844465,2
24.703957,42.96857,4
22.882315,86.49285,3
-44.906612,-18.331898,9
-50.940426,-19.066996,9
-46.04679,13.833369,5
27.952198,-39.398014,8
22.882315,86.49285,3
-16.10132,-48.294594,10
-19.955013,10.070826,11
17.07222,14.835636,6
22.575586,17.865133,6
1.2247738,20.066654,6
-15.960833,-54.16632,10
-14.718205,16.953213,11
8.228187,25.167469,6
-43.823494,-26.382122,9
46.132023,11.959863,7
58.36745,9.622604,7
17.106651,21.423443,6
-8.511104,58.89669,0
22.882315,86.49285,3
20.403471,14.323121,6
4.081111,21.583637,6
-43.901783,-18.900774,9
-30.923931,-41.04135,10
30.94135,-10.819295,12
-45.015686,-14.869398,9
-20.850834,13.772222,11
-40.152542,69.920204,3
-67.62521,9.748235,5
48.516716,8.623808,7
-52.18584,-16.137499,9
-41.299263,-14.933621,9
71.889565,-24.72702,1
71.889565,-24.72702,1
-0.79305613,-10.696716,2
-19.483967,13.789892,11
47.85251,11.950934,7
-7.2672014,-20.643145,2
-0.9709138,-30.596863,2
-4.141471,-21.28225,2
-65.80001,11.56001,5
-44.222973,15.345996,5
13.576691,24.407513,6
54.44082,21.627308,7
-21.197948,21.791985,11
64.194824,16.95378,7
-93.98991,15.488328,3
-44.78819,48.407074,3
-57.68986,-27.26771,9
39.440823,-58.708748,8
-24.87717,10.223003,11
-17.891483,52.56046,0
-50.614998,-24.250559,9
-73.001724,48.50828,3
52.6295,15.0229225,7
29.731667,0.79330456,12
-11.061731,-21.149815,2
31.569715,-6.0848737,12
71.889565,-24.72702,1
64.67209,10.63309,7
71.889565,-24.72702,1
24.735111,50.787,4
-12.150888,63.295753,0
-2.6779077,-51.859737,2
38.17341,-12.918265,12
22.882315,86.49285,3
-13.192044,11.069612,11
-55.928234,23.394749,5
16.387959,11.234599,6
71.889565,-24.72702,1
-67.3646,9.507443,5
-29.809622,-48.192432,10
-47.5839,-22.839495,9
21.627682,15.868987,6
-35.548923,-49.146416,10
-59.001003,22.073782,5
71.889565,-24.72702,1
47.96463,15.295038,7
-31.290424,-48.053722,10
-7.6110473,-24.374655,2
5.758037,11.915052,6
22.997305,-6.606193,12
31.922552,-39.304157,8
-42.62746,-16.386723,9
4.046545,12.034692,6
-9.2599945,54.710815,0
-42.470074,-23.477234,9
-40.62841,-22.56895,9
40.306038,-45.666798,8
55.449463,22.699976,7
62.972828,19.70189,7
-18.71625,5.0941014,11
9.460473,26.749289,6
-59.137833,65.95846,3
1.3116841,-74.06355,2
38.26287,-39.3764,8
5.5308857,-58.038006,2
-55.70677,14.384205,5
22.882315,86.49285,3
-1.1800641,-57.95146,2
34.907295,53.510204,4
25.434935,51.103996,4
-61.45147,12.914185,5
2.4195068,24.08379,6
-57.341496,13.632502,5
-49.441574,6.764895,5
-0.6208044,-20.81199,2
39.174156,-43.64088,8
-21.862633,-61.664543,10
-12.08328,-18.974083,2
-40.152542,69.920204,3
31.55434,-13.234121,12
-26.100029,22.67806,11
-6.475676,47.398308,0
-22.678135,3.1429284,11
-62.251976,7.874374,5
-18.927473,13.538249,11
22.882315,86.49285,3
1.1454141,-44.674747,2
-23.023943,21.425447,11
-9.619637,47.814285,0
33.47827,40.842888,4
31.833916,-55.388035,8
59.51039,6.9923215,7
10.13746,11.495634,6
-1.6490227,-20.730234,2
-16.972532,3.413732,11
-8.750734,50.128433,0
-45.877632,7.270183,5
-61.824425,17.54155,5
-51.67659,14.133928,5
-2.2263334,46.21028,0
-11.751736,60.091747,0
-40.152542,69.920204,3
40.062622,-44.82422,8
19.120708,17.961123,6
71.889565,-24.72702,1
71.889565,-24.72702,1
24.37194,-51.743153,8
53.0677,15.927475,7
29.263233,46.487923,4
34.91914,39.853565,4
-3.674187,-21.528915,2
-40.152542,69.920204,3
0.68793076,53.410843,0
-36.67218,-49.765614,10
-50.920586,-26.90614,9
60.41498,11.592551,7
36.868732,-57.26616,8
-9.164164,54.43907,0
-53.0,-29.045713,9
18.172216,24.319845,6
-46.74175,14.854287,5
-1.0613555,90.75868,3
-4.202732,-9.382878,2
30.541506,-49.13119,8
10.282459,-66.494095,2
34.008625,55.311146,4
21.827946,16.154528,6
27.8217,-6.746997,12
71.889565,-24.72702,1
71.889565,-24.72702,1
-59.137833,65.95846,3
-59.137833,65.95846,3
-1.0613555,90.75868,3
4.340323,-57.878357,2
22.134119,43.681183,4
-41.353905,-26.98807,9
-63.845566,14.952368,5
-46.541134,-30.151537,9
-18.915277,-65.11759,10
-13.65182,-53.010094,10
22.826876,-6.550445,12
71.889565,-24.72702,1
-87.6857,-20.03765,3
-28.191948,-49.12925,10
-5.3430715,-24.931023,2
1.0219537,51.2172,0
-59.90698,5.929514,5
27.621365,48.51504,4
31.551268,-17.309008,12
3.3162296,-24.42623,2
9.11969,12.988039,6
28.859676,-5.267321,12
71.889565,-24.72702,1
33.33721,39.222878,4
-25.531797,4.898056,11
1.2840635,12.569281,6
33.948322,-41.14931,8
-6.316445,-30.760206,2
29.695906,-5.776763,12
-52.9431,22.37503,5
-27.120705,-61.27578,10
29.17943,-10.953844,12
5.504905,-58.130634,2
28.270775,-6.184878,12
-12.653681,9.279369,11
-45.030205,-21.79162,9
-20.731976,21.055023,11
71.889565,-24.72702,1
-13.694179,13.290062,11
-26.232458,-60.330013,10
42.044685,-42.85633,8
-9.157712,-25.03108,2
-23.13797,-62.705254,10
-0.2796481,-14.021979,2
39.33322,-58.623577,8
22.882315,86.49285,3
36.36124,49.974907,4
-2.3233762,-25.954586,2
-73.001724,48.50828,3
-3.9630573,62.956894,0
35.61869,-44.01627,8
-66.28135,12.133372,5
35.68005,-51.982826,8
40.374702,-45.711765,8
-5.081791,56.561283,0
-59.137833,65.95846,3
-45.903915,-22.472641,9
-47.780293,-15.267558,9
-24.303486,18.73912,11
-21.910414,-35.48535,10
14.642213,26.02419,6
-37.74785,-47.45218,10
-17.889519,52.6513,0
23.053707,-9.175581,12
36.289948,51.296127,4
62.94893,11.05247,7
-1.0613555,90.75868,3
-17.08973,-51.85697,10
1.2213504,12.807307,6
30.897243,-8.927408,12
-14.482674,17.943703,11
58.85554,22.462236,7
2.8345568,-15.019692,2
18.473919,22.560232,6
35.614502,51.948944,4
71.889565,-24.72702,1
-27.426125,87.02952,3
64.062355,21.381962,7
8.921152,9.496201,6
28.786465,-8.9211855,12
-20.619265,20.208729,11
32.174988,-53.236782,8
-0.6366983,48.342987,0
-59.277416,11.105602,5
-66.831276,7.2699485,5
35.241966,41.288654,4
41.258892,-56.209507,8
-56.86256,-19.75977,9
-6.9378266,59.910263,0
-4.66093,62.113297,0
53.216534,19.33501,7
24.519136,-8.011214,12
49.44973,19.508724,7
-39.173782,-46.60873,10
-17.499685,-49.50516,10
-93.98991,15.488328,3
-7.880109,-15.252818,2
59.15351,14.915974,7
1.9053128,-21.738579,2
-38.921642,-16.525887,9
-58.72677,23.886953,5
-62.15793,-20.069662,9
32.0679,-37.92561,8
-54.427086,-18.765032,9
22.732374,-11.393421,12
-5.676528,-28.681469,2
1.7787747,-46.350357,2
20.134283,14.265895,6
-20.567047,0.3075039,11
71.889565,-24.72702,1
-23.226793,16.087942,11
32.741436,39.75731,4
71.889565,-24.72702,1
2.8466334,-47.24797,2
-87.6857,-20.03765,3
-15.034392,-50.39825,10
-40.04077,-18.61411,9
-9.373264,-16.810488,2
-4.4202013,-12.167979,2
2.3747904,-54.714447,2
-19.240557,-36.026596,10
-63.59049,13.0623,5
-2.6051009,45.79182,0
2.1857083,-44.651382,2
-54.96528,-22.963491,9
71.889565,-24.72702,1
-40.152542,69.920204,3
-56.447567,16.177795,5
63.54282,23.727966,7
-3.140958,51.351086,0
-0.6489626,-25.053135,2
22.882315,86.49285,3
35.19048,56.24206,4
-32.716072,-39.80155,10
-73.001724,48.50828,3
71.889565,-24.72702,1
-27.426125,87.02952,3
-18.969885,-69.17525,10
-13.266814,45.97399,0
28.70665,39.82181,4
27.824823,-5.5978923,12
-32.467316,-40.775173,10
71.889565,-24.72702,1
3.033332,52.732357,0
45.12983,17.955853,7
26.254988,54.96153,4
-52.43989,10.008989,5
47.196625,13.585855,7
71.889565,-24.72702,1
-6.3550677,60.93995,0
-5.831265,-17.236635,2
-1.0613555,90.75868,3
-59.07903,23.627047,5
24.636902,-47.99539,8
-58.38619,5.715826,5
22.882315,86.49285,3
5.0812583,-48.68652,2
4.4891315,53.555305,0
-87.6857,-20.03765,3
71.889565,-24.72702,1
-46.663406,-30.02719,9
33.664974,-9.98271,12
8.480824,-68.14764,2
-2.6968632,-58.801346,2
27.494268,-14.410696,12
35.92104,-44.87956,8
-16.196047,4.4087815,11
-20.839352,10.160701,11
71.889565,-24.72702,1
1.790955,-56.06394,2
-44.37615,15.191714,5
1.4184455,55.184948,0
46.831566,17.617928,7
30.395582,-42.105938,8
-14.909978,50.500523,0
60.402977,22.945621,7
5.4947195,13.278096,6
-28.21814,8.103554,11
0.271866,14.838824,6
-40.313248,-50.34648,10
24.106684,48.503452,4
-21.42622,15.089949,11
-10.651495,-30.16373,2
8.730087,12.924078,6
-3.8871052,49.911327,0
-1.1780403,-48.39091,2
-16.186502,-50.591217,10
-0.3075149,-55.053997,2
-7.637136,-15.183823,2
71.889565,-24.72702,1
4.884757,9.151894,6
-19.77652,-63.630245,10
64.36852,19.597124,7
-3.2123122,-10.302913,2
-93.98991,15.488328,3
40.59294,-51.059723,8
22.882315,86.49285,3
-87.6857,-20.03765,3
-4.0794244,-54.311436,2
-55.680004,8.34591,5
30.337582,-4.239556,12
71.889565,-24.72702,1
-10.668935,44.445507,0
0.82693976,-44.962437,2
32.565376,-46.896313,8
-63.840084,6.7080674,5
-53.147564,21.01852,5
-21.511377,9.9869585,11
30.172636,-56.302086,8
-7.880737,49.486454,0
-43.92025,-16.117424,9
-0.5829038,-75.34204,2
-59.160946,-15.966599,9
28.04049,-16.326511,12
-58.780407,-25.084389,9
-57.89929,22.595797,5
-58.25485,19.995161,5
-27.371252,-62.71929,10
27.533175,-6.923568,12
34.569683,-14.289093,12
-6.3194985,47.85492,0
-61.685677,-18.218403,9
27.564878,54.817924,4
-4.2892365,-30.356434,2
-12.910242,-51.515934,10
-1.0613555,90.75868,3
24.37887,-51.15698,8
62.02645,6.7937436,7
3.3114069,-24.507887,2
-7.1714954,-10.868724,2
-16.98809,-65.10581,10
32.73384,-10.806655,12
33.63213,-40.71411,8
29.832973,-7.1993227,12
-44.78819,48.407074,3
64.45562,17.953959,7
-15.941564,4.2391667,11
-27.426125,87.02952,3
12.616047,18.814608,6
-53.50392,21.663746,5
71.889565,-24.72702,1
-47.238403,17.999935,5
-22.0525,1.9371822,11
3.8397653,55.06104,0
26.6683,-48.666275,8
10.792228,11.635947,6
-46.862003,-13.870534,9
21.511312,20.293306,6
-10.864021,50.694763,0
3.0498633,20.17142,6
-10.13843,54.51763,0
18.78637,17.733736,6
-8.976287,-27.599527,2
36.77264,-56.26673,8
33.228806,42.59401,4
10.930911,-67.305504,2
32.58363,46.39518,4
14.901249,23.561436,6
-4.5808816,53.714203,0
2.571784,19.739603,6
26.582666,-4.5649967,12
-5.579438,-15.955025,2
-3.165063,-9.709849,2
-2.3619652,-26.57758,2
-42.26724,-25.925535,9
-4.3130217,-19.594334,2
71.889565,-24.72702,1
2.8178594,24.045845,6
65.05786,12.789079,7
71.889565,-24.72702,1
9.052622,16.154732,6
2.52898,-40.308167,2
-26.197515,22.133371,11
-2.1110914,-55.37459,2
71.889565,-24.72702,1
61.901836,6.7366266,7
5.459509,-44.770004,2
3.119437,-49.922386,2
94.1356,10.73614,1
25.1332,56.227924,4
64.5385,10.959063,7
46.501358,10.318297,7
36.415577,-12.365682,12
36.971325,-37.045933,8
35.7415,42.56742,4
18.632853,10.68596,6
